Academic year,semester,School Name,country,school,Number of people
102,1,逢甲大學,法國,雷恩商學院,1
102,1,逢甲大學,美國,加州大學爾灣分校,1
102,1,逢甲大學,美國,南伊利諾大學卡本戴爾分校,1
102,1,逢甲大學,美國,科羅拉多州立大學,5
102,1,逢甲大學,美國,猶他大學,2
102,1,逢甲大學,美國,華盛頓大學,1
102,1,逢甲大學,美國,奧勒岡州立大學,1
102,1,逢甲大學,美國,聖地亞哥州立大學,7
102,1,逢甲大學,英國,西敏寺大學,1
102,1,逢甲大學,英國,曼徹斯特大學,1
102,1,逢甲大學,新加坡共和國,新加坡管理發展學院,1
102,1,逢甲大學,德意志聯邦共和國,紐倫堡技術應用大學,1
102,1,逢甲大學,大陸地區,上海財經大學,1
102,1,逢甲大學,大陸地區,復旦大學,2
102,1,逢甲大學,大陸地區,吉林大學,1
102,1,逢甲大學,大陸地區,四川大學,26
102,1,逢甲大學,大陸地區,東華大學,37
102,1,逢甲大學,大陸地區,湖北大學,42
102,1,逢甲大學,日本,株式?社中川政七商店,24
102,1,逢甲大學,大陸地區,吉林大學,6
102,1,逢甲大學,大陸地區,吉林大學,2
102,1,逢甲大學,大陸地區,中國人民大學,1
102,1,逢甲大學,大陸地區,復旦大學,2
102,1,逢甲大學,大陸地區,吉林大學,1
102,1,逢甲大學,大陸地區,同濟大學,8
102,1,逢甲大學,大陸地區,復旦大學,4
102,1,逢甲大學,美國,華盛頓州立大學,13
102,1,逢甲大學,大陸地區,吉林大學,3
102,1,逢甲大學,大陸地區,同濟大學,1
102,1,逢甲大學,大陸地區,吉林大學,1
102,1,逢甲大學,大陸地區,吉林大學,1
102,1,逢甲大學,大陸地區,復旦大學,1
102,1,逢甲大學,大陸地區,吉林大學,1
102,1,逢甲大學,大陸地區,吉林大學,2
102,1,逢甲大學,大陸地區,同濟大學,1
102,1,逢甲大學,大陸地區,吉林大學,2
102,1,逢甲大學,大陸地區,吉林大學,1
102,1,逢甲大學,大陸地區,復旦大學,1
102,1,逢甲大學,大陸地區,同濟大學,1
102,1,逢甲大學,大陸地區,同濟大學,7
102,1,逢甲大學,大陸地區,同濟大學,2
102,1,逢甲大學,大陸地區,吉林大學,1
102,1,逢甲大學,大陸地區,復旦大學,2
102,1,逢甲大學,德意志聯邦共和國,紐倫堡技術應用大學,1
102,1,逢甲大學,大陸地區,復旦大學,1
102,1,靜宜大學,大陸地區,南京大學,1
102,1,靜宜大學,美國,費律遜大學,1
102,1,靜宜大學,德意志聯邦共和國,雷根斯堡大學,1
102,1,靜宜大學,大韓民國(南韓),韓國天主教大學,1
102,1,靜宜大學,日本,山口大學,3
102,1,靜宜大學,日本,日本大學,1
102,1,靜宜大學,日本,仙台白百合女子大學,1
102,1,靜宜大學,日本,同志社大學,2
102,1,靜宜大學,日本,新潟大學,1
102,1,靜宜大學,日本,關西大學,4
102,1,靜宜大學,日本,櫻美林大學,1
102,1,靜宜大學,西班牙王國,瓦拉多利大學,9
102,1,靜宜大學,西班牙王國,雷昂大學,2
102,1,靜宜大學,西班牙王國,薩拉曼加大學,9
102,1,靜宜大學,美國,美國聖瑪利森林學院,1
102,1,靜宜大學,大陸地區,上海財經大學,2
102,1,靜宜大學,大韓民國(南韓),梨花女子大學,1
102,1,靜宜大學,法國,里爾天主教大學,1
102,1,靜宜大學,美國,馬里蘭聖母大學,2
102,1,靜宜大學,美國,費律遜大學,1
102,1,靜宜大學,美國,聖瑪利森林學院,1
102,1,靜宜大學,美國,蒙他拿大學,2
102,1,靜宜大學,英國,諾桑比亞大學,2
102,1,靜宜大學,荷蘭王國,方提斯國際商業學院,1
102,1,靜宜大學,瑞士聯邦,伯恩大學,2
102,1,靜宜大學,瑞士聯邦,聖加倫應用科技大學,1
102,1,靜宜大學,德意志聯邦共和國,多特蒙德大學,1
102,1,靜宜大學,德意志聯邦共和國,雷根斯堡大學,1
102,1,靜宜大學,德意志聯邦共和國,德和巴沃大學 (Mannheim),1
102,1,靜宜大學,大陸地區,中國傳媒大學,1
102,1,靜宜大學,大韓民國(南韓),梨花女子大學,1
102,1,靜宜大學,大陸地區,西北工業大學,2
102,1,靜宜大學,大陸地區,廈門大學,1
102,1,靜宜大學,美國,費律遜大學,1
102,1,靜宜大學,大陸地區,南開大學,2
102,1,靜宜大學,大陸地區,華南理工大學,2
102,1,靜宜大學,瑞士聯邦,聖加倫應用科技大學,1
102,1,靜宜大學,德意志聯邦共和國,卡爾國際大學,1
102,1,靜宜大學,德意志聯邦共和國,馬爾堡大學,1
102,1,靜宜大學,美國,馬里蘭聖母大學,1
102,1,靜宜大學,大陸地區,廈門大學,1
102,1,靜宜大學,美國,費律遜大學,2
102,1,靜宜大學,荷蘭王國,方提斯國際商業學院,2
102,1,靜宜大學,美國,美國猶他大學,1
102,1,靜宜大學,美國,猶他大學,1
102,1,靜宜大學,大陸地區,中國傳媒大學,1
102,1,靜宜大學,大陸地區,南京大學,1
102,1,靜宜大學,美國,加州州立大學蒙特瑞灣分校,1
102,1,靜宜大學,美國,猶他大學,1
102,1,靜宜大學,荷蘭王國,提歐應用科學大學,3
102,1,靜宜大學,加拿大,勒吉納大學,1
102,1,靜宜大學,日本,關西大學,1
102,1,靜宜大學,荷蘭王國,格羅寧根漢斯大學,1
102,1,靜宜大學,澳大利亞,澳洲天主教大學,1
102,1,長庚大學,日本,立教大學,1
102,1,長庚大學,美國,岡薩加大學,1
102,1,長庚大學,法國,艾克斯馬賽大學,1
102,1,長庚大學,美國,岡薩加大學,1
102,1,長庚大學,法國,艾克斯馬賽大學,1
102,1,長庚大學,美國,明尼蘇達大學,1
102,1,長庚大學,美國,中央佛羅里達大學,1
102,1,長庚大學,美國,康乃狄克州立大學,1
102,1,長庚大學,波蘭共和國,,2
102,1,長庚大學,美國,邁阿密退伍軍人事務醫療中心,1
102,1,元智大學,德意志聯邦共和國,奧古斯堡科技大學,1
102,1,元智大學,日本,教養國際大學,3
102,1,元智大學,西班牙王國,西班牙馬德里卡洛斯三世大學,1
102,1,元智大學,大陸地區,東北林業大學,1
102,1,元智大學,大陸地區,哈爾濱工程大學,1
102,1,元智大學,大陸地區,蘇州大學,1
102,1,元智大學,香港,香港城市大學,2
102,1,元智大學,大陸地區,廈門理工大學,17
102,1,元智大學,大陸地區,吉林大學,2
102,1,元智大學,大陸地區,東北林業大學,1
102,1,元智大學,大陸地區,南京大學,3
102,1,元智大學,大陸地區,哈爾濱工程大學,2
102,1,元智大學,日本,大阪女學院大學,21
102,1,元智大學,比利時王國,烈日大學,1
102,1,元智大學,匈牙利共和國,布達佩斯考文紐斯大學,1
102,1,元智大學,西班牙王國,西班牙馬德里卡洛斯三世大學,4
102,1,元智大學,法國,里爾天主教大學管理學院,3
102,1,元智大學,法國,法國里昂天主教大學管理學院,3
102,1,元智大學,法國,法國昂傑高等商學院,2
102,1,元智大學,美國,奧克拉荷馬大學,3
102,1,元智大學,香港,香港城市大學,5
102,1,元智大學,荷蘭王國,葛洛寧恩大學,1
102,1,元智大學,德意志聯邦共和國,奧古斯堡科技大學,2
102,1,元智大學,大陸地區,吉林大學,1
102,1,元智大學,大陸地區,東北林業大學,1
102,1,元智大學,大陸地區,哈爾濱工業大學,1
102,1,元智大學,大陸地區,蘇州大學,1
102,1,元智大學,大陸地區,吉林大學,1
102,1,元智大學,大陸地區,哈爾濱工程大學,1
102,1,元智大學,日本,京都大學,23
102,1,元智大學,大陸地區,吉林大學,1
102,1,元智大學,大陸地區,同濟大學,2
102,1,元智大學,芬蘭共和國,赫爾辛基應用科技大學,1
102,1,元智大學,日本,京都大學,3
102,1,元智大學,德意志聯邦共和國,奧古斯堡科技大學,1
102,1,元智大學,馬來西亞,英國諾丁漢大學吉隆坡分校,4
102,1,元智大學,馬來西亞,馬來西亞大學,4
102,1,元智大學,馬來西亞,英國諾丁漢大學吉隆坡分校,8
102,1,元智大學,馬來西亞,馬來西亞大學,8
102,1,元智大學,馬來西亞,英國諾丁漢大學吉隆坡分校,3
102,1,元智大學,馬來西亞,馬來西亞大學,3
102,1,元智大學,大陸地區,吉林大學,1
102,1,元智大學,大陸地區,哈爾濱工業大學,1
102,1,元智大學,大陸地區,蘇州大學,2
102,1,中華大學,大陸地區,同濟大學,1
102,1,中華大學,日本,日本山陽學園大學,1
102,1,中華大學,日本,日本國立宮城教育大學,2
102,1,中華大學,大陸地區,同濟大學,1
102,1,中華大學,大陸地區,蘇州大學,3
102,1,中華大學,捷克共和國,捷克工業大學,1
102,1,中華大學,大陸地區,同濟大學,1
102,1,中華大學,大陸地區,同濟大學,1
102,1,中華大學,日本,日本北九州大學,5
102,1,中華大學,瑞士聯邦,瑞士HTMi 飯店管理大學,1
102,1,大葉大學,大韓民國(南韓),首爾京畿大學,2
102,1,大葉大學,越南社會主義共和國,河內國家大學,1
102,1,大葉大學,大韓民國(南韓),首爾京畿大學,1
102,1,大葉大學,美國,加州大學富爾頓分校,1
102,1,大葉大學,大韓民國(南韓),首爾京畿大學,8
102,1,大葉大學,馬來西亞,馬來亞大學,39
102,1,大葉大學,越南社會主義共和國,河內國家大學,36
102,1,大葉大學,大韓民國(南韓),首爾京畿大學,1
102,1,大葉大學,馬來西亞,馬來亞大學,1
102,1,大葉大學,越南社會主義共和國,河內國家大學,1
102,1,大葉大學,馬來西亞,馬來亞大學,2
102,1,大葉大學,馬來西亞,馬來亞大學,6
102,1,大葉大學,大韓民國(南韓),首爾京畿大學,13
102,1,大葉大學,馬來西亞,馬來亞大學,11
102,1,大葉大學,越南社會主義共和國,河內國家大學,1
102,1,華梵大學,美國,普渡大學,1
102,1,華梵大學,大韓民國(南韓),金剛大學,1
102,1,華梵大學,日本,札幌市立大學,7
102,1,華梵大學,日本,近畿大學,1
102,1,華梵大學,英國,謝菲爾德藝術學院,17
102,1,華梵大學,大陸地區,北京科技大學,1
102,1,義守大學,日本,愛媛大學,1
102,1,義守大學,日本,新潟大學,3
102,1,義守大學,日本,德島文理大學,2
102,1,義守大學,法國,,1
102,1,義守大學,日本,愛媛大學,1
102,1,義守大學,大陸地區,重慶郵電大學,1
102,1,義守大學,大陸地區,重慶郵電大學,2
102,1,義守大學,大陸地區,廣州大學,1
102,1,義守大學,法國,,2
102,1,義守大學,美國,南伊利諾大學,1
102,1,義守大學,美國,南伊利諾大學,1
102,1,義守大學,大陸地區,重慶郵電大學,2
102,1,義守大學,大陸地區,廣州大學,3
102,1,義守大學,大陸地區,重慶郵電大學,4
102,1,義守大學,美國,南伊利諾大學,1
102,1,義守大學,大陸地區,廣州大學,1
102,1,義守大學,大陸地區,廣州大學,1
102,1,義守大學,美國,凱斯西儲大學,1
102,1,義守大學,大陸地區,重慶郵電大學,1
102,1,義守大學,大陸地區,重慶郵電大學,1
102,1,義守大學,大陸地區,廣州大學,1
102,1,義守大學,大陸地區,重慶郵電大學,1
102,1,義守大學,大陸地區,廈門大學,1
102,1,義守大學,澳大利亞,格里菲斯大學,1
102,1,義守大學,大陸地區,廣州大學,2
102,1,義守大學,大陸地區,重慶郵電大學,1
102,1,義守大學,大陸地區,廣州大學,1
102,1,義守大學,大陸地區,重慶郵電大學,1
102,1,義守大學,大陸地區,重慶郵電大學,3
102,1,義守大學,大陸地區,廣州大學,1
102,1,義守大學,大陸地區,重慶郵電大學,1
102,1,義守大學,大陸地區,廣州大學,6
102,1,義守大學,大陸地區,廣州大學,4
102,1,義守大學,大陸地區,重慶郵電大學,2
102,1,義守大學,大韓民國(南韓),翰林大學,1
102,1,義守大學,泰王國(泰國),,1
102,1,義守大學,澳大利亞,格里菲斯大學,1
102,1,世新大學,日本,目白大學,1
102,1,世新大學,日本,國學院大學,2
102,1,世新大學,美國,朱尼亞塔大學,2
102,1,世新大學,美國,威斯康辛大學雷河分校,1
102,1,世新大學,大韓民國(南韓),成均館大學,1
102,1,世新大學,大韓民國(南韓),聖公會大學,1
102,1,世新大學,日本,目白大學,1
102,1,世新大學,日本,國學院大學,1
102,1,世新大學,美國,塞吉納谷州立大學,2
102,1,世新大學,英國,英國藝術大學,2
102,1,世新大學,大韓民國(南韓),聖公會大學,1
102,1,銘傳大學,大韓民國(南韓),安養大學校,6
102,1,銘傳大學,大陸地區,中山大學,1
102,1,銘傳大學,日本,山形大學,3
102,1,銘傳大學,日本,白鷗大學,3
102,1,銘傳大學,日本,同志社大學,3
102,1,銘傳大學,日本,明海大學,5
102,1,銘傳大學,日本,苫小牧駒澤大學,2
102,1,銘傳大學,日本,產業能率大學,3
102,1,銘傳大學,日本,鳥取大學,2
102,1,銘傳大學,大陸地區,武漢大學,1
102,1,銘傳大學,大陸地區,南京大學,1
102,1,銘傳大學,芬蘭共和國,中博騰科技大學,1
102,1,銘傳大學,美國,北俄亥俄大學,1
102,1,銘傳大學,德意志聯邦共和國,班貝格大學,1
102,1,銘傳大學,日本,山形大學,1
102,1,銘傳大學,日本,名古屋外國語大學,1
102,1,銘傳大學,德意志聯邦共和國,杜塞爾多夫應用科學大學,2
102,1,銘傳大學,日本,千葉大學,1
102,1,銘傳大學,大韓民國(南韓),東亞大學校,1
102,1,銘傳大學,瑞典王國,克里斯蒂安斯塔德大學,1
102,1,銘傳大學,大陸地區,廈門大學,1
102,1,銘傳大學,大韓民國(南韓),水原大學校,1
102,1,銘傳大學,大陸地區,武漢大學,1
102,1,銘傳大學,大陸地區,南京大學,2
102,1,銘傳大學,大陸地區,華東師範大學,1
102,1,銘傳大學,大陸地區,武漢大學,1
102,1,銘傳大學,大陸地區,蘭州大學,3
102,1,銘傳大學,法國,巴黎商業學院,1
102,1,銘傳大學,法國,斯特拉斯堡大學,1
102,1,銘傳大學,美國,西維吉尼亞大學,1
102,1,銘傳大學,大陸地區,上海大學,1
102,1,銘傳大學,大陸地區,中山大學,2
102,1,銘傳大學,大陸地區,武漢大學,1
102,1,銘傳大學,大陸地區,重慶大學,1
102,1,銘傳大學,大陸地區,湖南大學,2
102,1,銘傳大學,大陸地區,華中科技大學,3
102,1,銘傳大學,大陸地區,廈門大學,3
102,1,銘傳大學,大陸地區,蘭州大學,1
102,1,銘傳大學,大韓民國(南韓),安養大學校,1
102,1,銘傳大學,法國,斯特拉斯堡大學,1
102,1,銘傳大學,德意志聯邦共和國,班貝格大學,1
102,1,銘傳大學,大陸地區,武漢大學,1
102,1,銘傳大學,大陸地區,華東師範大學,1
102,1,銘傳大學,大陸地區,廈門大學,1
102,1,銘傳大學,大陸地區,南京大學,2
102,1,銘傳大學,大陸地區,廈門大學,1
102,1,銘傳大學,大韓民國(南韓),東亞大學校,1
102,1,銘傳大學,大陸地區,廈門大學,1
102,1,實踐大學,日本,麗澤大學,2
102,1,實踐大學,大陸地區,北京外國語大學,3
102,1,實踐大學,美國,加州州立大學-富爾頓分校,1
102,1,實踐大學,荷蘭王國,漢沙應用科技大學,1
102,1,實踐大學,大陸地區,東華大學,1
102,1,實踐大學,以色列,貝札雷藝術與設計學院,1
102,1,實踐大學,美國,俄亥俄州立大學,1
102,1,實踐大學,德意志聯邦共和國,科隆應用科技大學,4
102,1,實踐大學,德意志聯邦共和國,科隆應用科技大學,1
102,1,實踐大學,大陸地區,東北師範大學,1
102,1,實踐大學,法國,雷恩商學院,1
102,1,實踐大學,大陸地區,西安交通大學,1
102,1,實踐大學,大陸地區,上海交通大學,1
102,1,實踐大學,法國,雷恩商學院,1
102,1,實踐大學,芬蘭共和國,薩伊瑪理工大學,1
102,1,實踐大學,德意志聯邦共和國,福茲堡應用科技大學,2
102,1,實踐大學,大陸地區,湖南大學,1
102,1,實踐大學,法國,雷恩商學院,1
102,1,實踐大學,荷蘭王國,漢沙應用科技大學,1
102,1,實踐大學,大陸地區,吉林大學,1
102,1,實踐大學,大陸地區,華中師範大學,1
102,1,實踐大學,大陸地區,吉林大學,1
102,1,實踐大學,大陸地區,中山大學,1
102,1,實踐大學,大陸地區,西安交通大學,1
102,1,實踐大學,以色列,貝札雷藝術與設計學院,1
102,1,實踐大學,澳大利亞,皇家墨爾本理工大學,1
102,1,朝陽科技大學,大陸地區,北京科技大學,1
102,1,朝陽科技大學,大陸地區,北京科技大學,1
102,1,朝陽科技大學,英國,英國西蘇格蘭大學,1
102,1,朝陽科技大學,大陸地區,華南師範大學,1
102,1,朝陽科技大學,大陸地區,北京科技大學,1
102,1,朝陽科技大學,大陸地區,北京科技大學,1
102,1,朝陽科技大學,德意志聯邦共和國,德國雷根斯堡科技大學,1
102,1,朝陽科技大學,日本,日本會津大學,3
102,1,朝陽科技大學,大陸地區,北京科技大學,1
102,1,朝陽科技大學,日本,日本會津大學,4
102,1,高雄醫學大學,大韓民國(南韓),首爾大學,3
